ID da Transacao,Item,Quantidade,Valor Unitario,Total do Pedido,Forma de Pagamento,Local,Data da Transacao
TXN_1040764,PastelDoce,3,12.0,36.0,Dinheiro,Viagem,2023-07-27
TXN_5457133,Suco,5,9.0,45.0,ERROR,NoLocal,2023-03-03
TXN_8365478,,3,4.0,12.0,Dinheiro,Viagem,2023-02-06
TXN_2100697,PastelDoce,3,12.0,36.0,Pix,Viagem,2023-09-19
TXN_7676968,Refrigerante,4,8.0,32.0,UNKNOWN,NoLocal,2023-02-21
TXN_5726998,PastelSalgado,3,13.5,40.5,Credito,,2023-08-12
TXN_4134594,DogSimples,3,12.0,36.0,Pix,NoLocal,2023-09-27
TXN_5079340,Batata,4,10.0,40.0,Dinheiro,NoLocal,2023-08-18
TXN_8276635,,4,4.0,16.0,Pix,Viagem,2023-12-16
TXN_1380601,Hamburguer,4,1.5,6.0,Pix,NoLocal,2023-03-11
TXN_3959152,Suco,1,9.0,9.0,,NoLocal,2023-05-21
TXN_7776739,Hamburguer,2,1.5,3.0,,Viagem,2023-02-23
TXN_7569615,ERROR,2,18.0,36.0,Dinheiro,Viagem,2023-06-07
TXN_8703771,PastelSalgado,5,13.5,67.5,,NoLocal,2023-05-12
TXN_2052395,Refrigerante,3,8.0,24.0,Credito,NoLocal,2023-07-06
TXN_9421441,,2,4.0,8.0,Dinheiro,,2023-06-20
TXN_9065402,UNKNOWN,1,20.0,20.0,Dinheiro,Viagem,2023-12-22
TXN_3638955,Batata,2,,20.0,Dinheiro,Viagem,2023-09-02
TXN_2635532,ERROR,4,20.0,80.0,Dinheiro,Viagem,2023-01-14
TXN_8256593,DogCompleto,2,15.0,30.0,Pix,Viagem,2023-08-09
TXN_9271457,PastelSalgado,3,13.5,40.5,Pix,NoLocal,2023-02-27
TXN_5392603,PastelDoce,1,12.0,12.0,Dinheiro,NoLocal,2023-05-14
TXN_6319728,PastelDoce,,12.0,24.0,Credito,NoLocal,2023-07-18
TXN_9263299,Batata,2,10.0,20.0,Credito,Viagem,2023-10-08
TXN_2301505,PastelSalgado,5,13.5,67.5,Pix,,2023-03-21
TXN_5895177,PastelSalgado,5,13.5,67.5,,,2023-08-16
TXN_8751516,Hamburguer,3,1.5,4.5,Dinheiro,Viagem,
TXN_8147357,Hamburguer,5,1.5,7.5,,Viagem,2023-04-20
TXN_1436343,Batata,1,10.0,10.0,Credito,NoLocal,2023-11-26
TXN_2214698,DogCompleto,4,15.0,60.0,Credito,,2023-10-10
TXN_7480234,DogCompleto,1,15.0,15.0,Dinheiro,Viagem,2023-05-10
TXN_3283097,ERROR,5,8.0,40.0,Dinheiro,Viagem,2023-02-28
TXN_2633602,UNKNOWN,2,12.0,24.0,Pix,NoLocal,2023-02-02
TXN_3093219,Suco,5,9.0,,Dinheiro,,2023-01-28
TXN_3515730,,1,1.0,1.0,Credito,,2023-08-14
TXN_3665733,PastelDoce,5,12.0,60.0,Dinheiro,Viagem,UNKNOWN
TXN_4010658,Hamburguer,5,1.5,7.5,,,2023-09-26
TXN_1454467,Suco,3,9.0,27.0,Dinheiro,NoLocal,2023-03-15
TXN_2598728,PastelSalgado,2,13.5,27.0,Credito,,2023-01-13
TXN_3390285,Hamburguer,2,1.5,3.0,,Viagem,2023-02-06
TXN_8224079,Batata,5,10.0,50.0,Dinheiro,NoLocal,2023-10-16
TXN_1916339,PastelSalgado,1,13.5,13.5,Dinheiro,NoLocal,2023-07-15
TXN_8611035,DogSimples,5,12.0,60.0,Pix,NoLocal,2023-05-28
TXN_3595735,Hamburguer,4,1.5,6.0,Pix,Viagem,2023-03-26
TXN_4884822,Batata,1,10.0,10.0,Credito,,2023-04-23
TXN_3668051,PastelSalgado,1,13.5,13.5,UNKNOWN,UNKNOWN,2023-11-17
TXN_6169633,DogCompleto,4,15.0,60.0,Credito,Viagem,2023-12-20
TXN_3884811,PastelDoce,4,12.0,48.0,Credito,,2023-06-10
TXN_7050740,ERROR,1,UNKNOWN,UNKNOWN,Dinheiro,Viagem,2023-07-12
TXN_1234097,Batata,4,,40.0,Dinheiro,,2023-12-04
TXN_4518102,Hamburguer,5,1.5,7.5,Credito,NoLocal,2023-02-08
TXN_5939055,PastelDoce,3,12.0,,ERROR,Viagem,2023-10-21
TXN_7809183,ERROR,4,5.0,20.0,Pix,Viagem,2023-09-08
TXN_6071202,ERROR,1,4.0,4.0,Dinheiro,NoLocal,2023-06-07
TXN_8158496,Hamburguer,4,1.5,6.0,Dinheiro,,2023-06-19
TXN_2726848,PastelSalgado,5,13.5,,Credito,,2023-09-11
TXN_3666858,PastelSalgado,4,13.5,54.0,Credito,NoLocal,2023-12-27
TXN_5499915,Batata,2,10.0,20.0,Pix,Viagem,2023-02-01
TXN_4660753,Suco,,9.0,9.0,Credito,Viagem,2023-10-04
TXN_8089522,DogSimples,4,,48.0,Dinheiro,Viagem,2023-02-12
TXN_1564754,DogCompleto,3,15.0,45.0,Pix,NoLocal,2023-03-14
TXN_1824506,PastelSalgado,1,13.5,13.5,Dinheiro,NoLocal,2023-03-02
TXN_3229758,PastelDoce,4,12.0,48.0,Dinheiro,Viagem,UNKNOWN
TXN_3677592,DogSimples,2,12.0,24.0,Dinheiro,,2023-05-29
TXN_1002457,Batata,5,10.0,50.0,Pix,Viagem,2023-09-29
TXN_8056263,Refrigerante,5,8.0,40.0,,NoLocal,2023-04-20
TXN_4732351,DogSimples,1,12.0,12.0,Pix,NoLocal,2023-04-22
TXN_8049191,PastelSalgado,3,13.5,40.5,Credito,ERROR,2023-07-31
TXN_4980036,PastelSalgado,2,13.5,27.0,Dinheiro,Viagem,2023-01-05
TXN_3022839,PastelDoce,5,12.0,60.0,Pix,Viagem,2023-08-25
TXN_7701070,PastelDoce,5,12.0,60.0,Credito,Viagem,2023-07-28
TXN_8048037,DogSimples,2,12.0,24.0,Pix,Viagem,2023-03-31
TXN_4619029,DogSimples,3,12.0,36.0,Credito,NoLocal,
TXN_4444463,PastelSalgado,4,13.5,54.0,ERROR,,2023-05-16
TXN_1887522,DogSimples,4,12.0,48.0,Dinheiro,NoLocal,2023-02-20
TXN_6908953,Hamburguer,1,1.5,1.5,,NoLocal,2023-12-08
TXN_4759769,DogSimples,1,12.0,12.0,,NoLocal,2023-08-03
TXN_2254479,Hamburguer,2,1.5,3.0,,Viagem,2023-08-03
TXN_7555408,DogCompleto,2,15.0,30.0,UNKNOWN,NoLocal,2023-06-06
TXN_6857943,PastelSalgado,5,13.5,67.5,,Viagem,2023-01-08
TXN_4796350,ERROR,ERROR,20.0,60.0,,Viagem,UNKNOWN
TXN_9552845,DogSimples,3,12.0,36.0,Dinheiro,ERROR,2023-02-18
TXN_6769465,Suco,5,9.0,45.0,Pix,NoLocal,2023-06-13
TXN_7438831,PastelDoce,5,,60.0,ERROR,,2023-12-24
TXN_3871837,Hamburguer,UNKNOWN,1.5,4.5,Pix,Viagem,2023-12-15
TXN_3656762,DogSimples,2,12.0,24.0,,Viagem,2023-07-31
TXN_4980282,PastelSalgado,1,13.5,13.5,Pix,NoLocal,2023-10-22
TXN_3580786,Hamburguer,1,,1.5,UNKNOWN,NoLocal,2023-03-28
TXN_4355728,,4,3.0,12.0,Credito,,2023-03-06
TXN_2508476,Refrigerante,5,8.0,40.0,Dinheiro,ERROR,2023-04-14
TXN_1325631,PastelSalgado,4,,54.0,Credito,NoLocal,2023-02-11
TXN_8209125,Batata,3,10.0,30.0,Credito,Viagem,2023-01-30
TXN_1751164,DogCompleto,2,15.0,30.0,Dinheiro,,2023-09-11
TXN_3730415,PastelSalgado,4,13.5,54.0,Credito,Viagem,2023-04-09
TXN_4134253,Hamburguer,4,1.5,6.0,Dinheiro,NoLocal,2023-10-07
TXN_3256497,PastelDoce,2,12.0,24.0,Dinheiro,UNKNOWN,2023-08-20
TXN_8763180,Refrigerante,1,8.0,,,Viagem,2023-04-16
TXN_3219175,DogSimples,5,12.0,60.0,,ERROR,2023-02-23
TXN_6234872,Refrigerante,1,8.0,,,ERROR,2023-12-23
TXN_7919440,Hamburguer,4,1.5,6.0,Dinheiro,UNKNOWN,2023-08-19
TXN_7558641,PastelDoce,1,12.0,12.0,Pix,NoLocal,2023-12-22
TXN_9940220,Suco,2,9.0,18.0,,Viagem,2023-03-05
TXN_8805984,Suco,2,9.0,18.0,Credito,Viagem,
TXN_2130483,Hamburguer,4,1.5,6.0,Dinheiro,,2023-11-25
TXN_1972584,DogSimples,5,12.0,60.0,Pix,,2023-07-10
TXN_3150792,PastelDoce,5,12.0,,Dinheiro,,2023-07-02
TXN_2980008,PastelSalgado,3,13.5,40.5,Pix,,2023-11-17
TXN_5511805,Suco,1,9.0,,,Viagem,2023-06-03
TXN_7292548,Batata,4,10.0,40.0,Pix,,2023-03-24
TXN_2169664,Refrigerante,1,8.0,8.0,Dinheiro,,2023-07-23
TXN_3234877,PastelDoce,4,ERROR,UNKNOWN,Dinheiro,Viagem,2023-07-29
TXN_6368719,PastelSalgado,4,13.5,54.0,Credito,Viagem,2023-01-03
TXN_8852585,DogSimples,4,12.0,48.0,Credito,Viagem,2023-01-05
TXN_9201010,DogCompleto,1,15.0,15.0,Credito,Viagem,2023-03-15
TXN_7817014,Batata,1,10.0,10.0,Pix,Viagem,ERROR
TXN_2873990,DogSimples,2,12.0,24.0,,,2023-03-12
TXN_3088796,DogSimples,4,12.0,48.0,Credito,,2023-08-16
TXN_3414935,PastelDoce,4,12.0,48.0,,NoLocal,2023-08-03
TXN_3607652,DogCompleto,4,15.0,60.0,Pix,NoLocal,2023-06-05
TXN_8502094,Suco,5,9.0,45.0,Credito,NoLocal,2023-03-21
TXN_9068244,DogSimples,5,12.0,60.0,Pix,Viagem,2023-10-19
TXN_2696664,Batata,5,10.0,50.0,,NoLocal,2023-01-07
TXN_7661609,ERROR,1,15.0,15.0,,NoLocal,2023-11-29
TXN_7633490,Batata,1,10.0,10.0,Dinheiro,Viagem,2023-10-27
TXN_9292230,Hamburguer,4,1.5,6.0,Credito,NoLocal,2023-07-14
TXN_1664665,ERROR,3,15.0,45.0,Credito,NoLocal,2023-05-21
TXN_5081978,PastelSalgado,1,UNKNOWN,ERROR,,NoLocal,2023-10-19
TXN_7314409,Refrigerante,5,8.0,40.0,Credito,,2023-08-06
TXN_4573576,,2,3.0,6.0,Dinheiro,NoLocal,2023-07-05
TXN_5645919,PastelDoce,3,,36.0,Credito,,2023-01-17
TXN_8006668,Hamburguer,4,1.5,6.0,Credito,NoLocal,2023-12-22
TXN_8818168,Suco,4,,36.0,Pix,,2023-07-20
TXN_4369043,Suco,2,9.0,18.0,Dinheiro,,2023-03-25
TXN_3560062,Batata,1,10.0,10.0,Dinheiro,NoLocal,2023-03-20
TXN_4769307,Hamburguer,5,1.5,7.5,Pix,,2023-12-24
TXN_7270652,DogSimples,1,12.0,12.0,,Viagem,2023-05-14
TXN_4991815,PastelSalgado,5,13.5,67.5,Dinheiro,,2023-11-06
TXN_6360132,DogSimples,4,12.0,48.0,Dinheiro,Viagem,2023-09-16
TXN_8199829,PastelSalgado,2,13.5,27.0,Credito,,2023-07-29
TXN_9166449,ERROR,4,3.0,12.0,,Viagem,2023-07-31
TXN_7864939,DogSimples,3,12.0,36.0,Pix,NoLocal,2023-08-19
TXN_2640701,DogCompleto,3,15.0,45.0,,Viagem,2023-05-07
TXN_3740963,DogCompleto,2,15.0,30.0,Pix,Viagem,2023-01-22
TXN_8101633,DogSimples,2,12.0,24.0,,NoLocal,2023-08-10
TXN_6063966,Suco,2,9.0,18.0,Pix,Viagem,2023-10-24
TXN_3779640,Hamburguer,1,1.5,1.5,Pix,NoLocal,2023-05-16
TXN_8278833,PastelSalgado,3,13.5,40.5,,,2023-02-26
TXN_8778598,DogSimples,3,12.0,36.0,Dinheiro,,2023-09-02
TXN_7550103,PastelSalgado,5,13.5,67.5,,Viagem,2023-01-19
TXN_3664656,Batata,5,10.0,50.0,,Viagem,2023-08-13
TXN_7296560,Suco,2,9.0,18.0,,,2023-10-20
TXN_8136881,DogCompleto,3,15.0,45.0,Dinheiro,NoLocal,2023-08-28
TXN_3981449,Refrigerante,2,8.0,16.0,Dinheiro,NoLocal,2023-06-21
TXN_5427506,PastelSalgado,UNKNOWN,13.5,40.5,Dinheiro,Viagem,2023-09-15
TXN_2641386,DogSimples,3,12.0,36.0,UNKNOWN,Viagem,2023-03-25
TXN_1485417,Batata,3,10.0,30.0,Dinheiro,NoLocal,ERROR
TXN_4033802,Hamburguer,3,1.5,4.5,Dinheiro,Viagem,2023-03-02
TXN_7752124,ERROR,3,ERROR,UNKNOWN,Credito,UNKNOWN,2023-12-09
TXN_9762324,PastelSalgado,2,13.5,27.0,Dinheiro,NoLocal,ERROR
TXN_1628509,Refrigerante,5,8.0,40.0,,Viagem,UNKNOWN
TXN_8259257,Hamburguer,UNKNOWN,1.5,3.0,,NoLocal,2023-12-13
TXN_4183823,DogSimples,4,12.0,48.0,Credito,ERROR,2023-03-28
TXN_2239041,ERROR,4,7.5,30.0,,NoLocal,2023-10-24
TXN_4696439,Batata,1,10.0,10.0,Dinheiro,NoLocal,2023-05-27
TXN_8826983,Refrigerante,5,8.0,40.0,Dinheiro,NoLocal,2023-01-14
TXN_8267034,Suco,2,9.0,18.0,,Viagem,2023-06-20
TXN_1959334,PastelDoce,3,12.0,36.0,,,2023-06-29
TXN_6842808,Hamburguer,2,1.5,3.0,,UNKNOWN,2023-10-22
TXN_2947822,PastelSalgado,4,13.5,54.0,Pix,NoLocal,2023-10-27
TXN_5531712,,2,1.5,3.0,Dinheiro,UNKNOWN,2023-01-09
TXN_2148838,DogSimples,2,12.0,24.0,Credito,,2023-08-05
TXN_1330506,Batata,3,10.0,30.0,Pix,UNKNOWN,2023-11-10
TXN_5898743,Suco,4,9.0,,,Viagem,UNKNOWN
TXN_8957369,DogCompleto,4,15.0,60.0,Pix,,2023-10-18
TXN_9340653,Refrigerante,1,8.0,8.0,Pix,,2023-10-19
TXN_2493446,DogSimples,1,12.0,12.0,Dinheiro,Viagem,2023-05-19
TXN_4538354,Suco,3,9.0,27.0,Dinheiro,Viagem,2023-04-21
TXN_7098730,PastelSalgado,2,13.5,27.0,Pix,,2023-11-10
TXN_7533411,Batata,,10.0,10.0,Pix,NoLocal,2023-11-09
TXN_2690314,Hamburguer,5,1.5,7.5,Dinheiro,NoLocal,2023-08-10
TXN_8171171,PastelDoce,1,12.0,12.0,,Viagem,2023-05-13
TXN_3791639,,4,3.0,12.0,Pix,,ERROR
TXN_2968827,DogCompleto,5,15.0,75.0,Pix,Viagem,2023-09-14
TXN_4546375,ERROR,1,15.0,15.0,Credito,,2023-02-20
TXN_1387401,Batata,4,10.0,40.0,Dinheiro,NoLocal,2023-10-19
TXN_6727029,Hamburguer,2,1.5,3.0,,Viagem,2023-07-07
TXN_3917193,Suco,5,9.0,45.0,Credito,Viagem,2023-11-17
TXN_8518516,DogSimples,4,12.0,48.0,,,2023-08-16
TXN_2062854,DogSimples,4,12.0,48.0,Pix,Viagem,2023-12-01
TXN_4075863,Refrigerante,3,8.0,,Dinheiro,Viagem,2023-05-21
TXN_5624860,Hamburguer,3,1.5,4.5,Credito,Viagem,2023-08-22
TXN_4621665,Refrigerante,5,,40.0,,,2023-01-17
TXN_6669417,DogCompleto,5,15.0,75.0,,Viagem,2023-01-03
TXN_7837381,DogSimples,5,UNKNOWN,UNKNOWN,,Viagem,2023-07-17
TXN_1725926,Suco,5,9.0,45.0,Credito,,2023-12-23
TXN_3403173,DogCompleto,1,15.0,15.0,,ERROR,2023-06-24
TXN_4186681,ERROR,4,,24.0,Pix,,2023-05-24
TXN_4152036,ERROR,,15.0,30.0,Dinheiro,,UNKNOWN
TXN_4059912,ERROR,3,16.0,48.0,,,2023-04-21
TXN_3381656,PastelSalgado,5,13.5,67.5,Dinheiro,Viagem,2023-10-26
TXN_9956154,PastelSalgado,4,13.5,54.0,,NoLocal,2023-05-11
TXN_7110444,ERROR,4,UNKNOWN,ERROR,Dinheiro,,2023-12-07
TXN_6250692,DogSimples,1,12.0,12.0,UNKNOWN,,2023-09-01
TXN_1183995,DogCompleto,5,15.0,75.0,Pix,Viagem,2023-03-28
TXN_9452225,Hamburguer,1,1.5,1.5,ERROR,NoLocal,2023-02-26
TXN_9113574,PastelDoce,4,12.0,48.0,,NoLocal,2023-01-04
TXN_5813015,Batata,5,10.0,50.0,Pix,UNKNOWN,2023-10-07
TXN_3213035,Refrigerante,4,8.0,32.0,,NoLocal,2023-05-21
TXN_3789752,Suco,3,,27.0,Pix,Viagem,2023-12-16
TXN_7578769,DogSimples,5,12.0,60.0,Pix,Viagem,2023-01-30
TXN_3515664,PastelDoce,2,12.0,24.0,Dinheiro,Viagem,2023-09-25
TXN_6209258,Suco,1,9.0,9.0,Credito,,2023-03-06
TXN_8594004,Batata,4,10.0,40.0,Credito,,2023-02-25
TXN_6422433,DogSimples,5,12.0,60.0,Pix,Viagem,2023-05-09
TXN_2865033,PastelDoce,2,12.0,,Dinheiro,,2023-08-03
TXN_5547519,DogCompleto,4,15.0,60.0,,NoLocal,2023-05-13
TXN_2392263,DogCompleto,5,15.0,75.0,,Viagem,2023-02-08
TXN_3810451,Suco,4,9.0,36.0,,ERROR,ERROR
TXN_4669664,Batata,1,10.0,10.0,Pix,NoLocal,2023-12-21
TXN_9470612,PastelSalgado,3,ERROR,UNKNOWN,,Viagem,2023-04-30
TXN_7507962,Refrigerante,4,,32.0,UNKNOWN,,2023-06-22
TXN_1109715,PastelSalgado,1,,13.5,UNKNOWN,NoLocal,2023-07-15
TXN_8320245,Hamburguer,3,1.5,4.5,,Viagem,2023-04-09
TXN_5904646,Refrigerante,1,8.0,8.0,ERROR,ERROR,2023-03-26
TXN_4498526,Refrigerante,3,ERROR,ERROR,Credito,,2023-06-20
TXN_2744907,DogCompleto,2,15.0,30.0,Pix,,UNKNOWN
TXN_5209585,Hamburguer,2,1.5,3.0,,Viagem,2023-08-12
TXN_2213556,PastelDoce,1,12.0,12.0,Dinheiro,NoLocal,2023-05-30
TXN_3826038,DogCompleto,1,15.0,15.0,Dinheiro,Viagem,2023-10-20
TXN_7596587,Hamburguer,3,1.5,4.5,Credito,,2023-02-08
TXN_7380277,DogSimples,4,ERROR,ERROR,Pix,Viagem,2023-04-24
TXN_1353479,Refrigerante,4,8.0,32.0,Dinheiro,,2023-09-20
TXN_6054137,Suco,3,9.0,27.0,,NoLocal,2023-05-09
TXN_7609853,DogSimples,,12.0,12.0,Pix,NoLocal,2023-04-22
TXN_9266394,Batata,2,10.0,20.0,Credito,NoLocal,2023-07-12
TXN_5448157,UNKNOWN,3,5.0,15.0,Credito,ERROR,2023-01-11
TXN_8298311,Hamburguer,2,1.5,3.0,Pix,NoLocal,
TXN_6744866,Hamburguer,4,1.5,6.0,,Viagem,UNKNOWN
TXN_6152588,PastelDoce,3,12.0,36.0,Dinheiro,Viagem,2023-11-21
TXN_6569656,UNKNOWN,5,6.0,30.0,Dinheiro,,2023-02-28
TXN_2156206,Refrigerante,2,8.0,16.0,,,2023-02-04
TXN_3142258,DogCompleto,4,15.0,,,Viagem,2023-11-03
TXN_5739806,Refrigerante,3,8.0,24.0,Credito,NoLocal,2023-09-18
TXN_9228978,PastelDoce,5,12.0,60.0,Pix,NoLocal,2023-02-09
TXN_5897205,Batata,1,10.0,10.0,,NoLocal,2023-06-10
TXN_1556652,PastelSalgado,5,13.5,67.5,Pix,ERROR,2023-04-06
TXN_8608765,DogCompleto,4,15.0,60.0,Credito,,2023-09-02
TXN_8764825,Refrigerante,3,8.0,24.0,Dinheiro,,
TXN_7353972,UNKNOWN,4,12.0,48.0,Dinheiro,NoLocal,2023-02-02
TXN_1124753,DogCompleto,4,15.0,60.0,Pix,NoLocal,2023-10-19
TXN_9410981,Batata,2,10.0,20.0,,Viagem,2023-02-07
TXN_9349962,,4,4.0,16.0,,NoLocal,UNKNOWN
TXN_7611120,Suco,2,9.0,18.0,Dinheiro,Viagem,2023-03-30
TXN_2106959,DogSimples,5,12.0,60.0,Pix,UNKNOWN,2023-09-05
TXN_2237115,PastelDoce,1,12.0,12.0,,Viagem,2023-01-13
TXN_6836137,PastelSalgado,4,13.5,54.0,,NoLocal,2023-08-30
TXN_6316959,Hamburguer,2,1.5,3.0,Dinheiro,NoLocal,2023-11-10
TXN_2265984,Batata,5,10.0,50.0,Credito,Viagem,2023-10-18
TXN_6352917,DogCompleto,5,15.0,,Dinheiro,UNKNOWN,2023-05-05
TXN_9564123,PastelSalgado,4,13.5,54.0,Credito,,2023-03-23
TXN_3946544,PastelSalgado,5,13.5,67.5,Credito,,
TXN_1123138,DogCompleto,1,15.0,15.0,Dinheiro,NoLocal,2023-02-10
TXN_9212503,DogCompleto,2,15.0,30.0,Pix,Viagem,2023-10-08
TXN_1921262,DogSimples,,UNKNOWN,ERROR,ERROR,ERROR,2023-11-24
TXN_1259824,Batata,,10.0,50.0,Pix,Viagem,2023-04-29
TXN_6868049,Suco,5,9.0,45.0,Pix,,UNKNOWN
TXN_2806243,DogCompleto,4,15.0,60.0,Pix,Viagem,2023-01-14
TXN_9759896,Hamburguer,4,1.5,6.0,,UNKNOWN,2023-12-02
TXN_7560807,DogCompleto,2,15.0,30.0,Credito,,2023-04-16
TXN_3286932,Batata,1,10.0,10.0,Pix,Viagem,2023-07-11
TXN_3481470,DogCompleto,4,15.0,60.0,Credito,NoLocal,2023-12-24
TXN_9907327,DogCompleto,ERROR,15.0,30.0,Credito,ERROR,2023-10-07
TXN_3469469,Batata,1,UNKNOWN,UNKNOWN,Pix,NoLocal,2023-10-25
TXN_2681833,UNKNOWN,3,6.0,18.0,Pix,NoLocal,2023-10-05
TXN_3179966,Hamburguer,2,1.5,3.0,Pix,,2023-05-27
TXN_9289174,PastelSalgado,ERROR,,54.0,Pix,NoLocal,2023-12-30
TXN_3629351,PastelSalgado,1,13.5,13.5,Pix,,2023-07-21
TXN_3142836,PastelSalgado,2,13.5,27.0,Dinheiro,,2023-11-01
TXN_4998786,PastelSalgado,5,13.5,67.5,Credito,Viagem,2023-10-25
TXN_7228816,DogCompleto,1,,15.0,,NoLocal,2023-04-21
TXN_6904590,PastelDoce,4,12.0,48.0,Credito,,2023-02-19
TXN_2126408,Batata,3,10.0,30.0,Dinheiro,Viagem,2023-10-19
TXN_8664315,DogCompleto,2,15.0,30.0,Dinheiro,,2023-08-14
TXN_8958593,Suco,5,9.0,45.0,Pix,NoLocal,2023-07-08
TXN_2383598,DogSimples,2,12.0,24.0,Pix,NoLocal,2023-09-19
TXN_2211685,Refrigerante,1,8.0,8.0,Credito,NoLocal,2023-06-06
TXN_1503602,Hamburguer,5,1.5,7.5,Pix,,2023-12-16
TXN_2962976,Suco,UNKNOWN,9.0,,,,2023-03-17
TXN_8716752,Suco,1,9.0,9.0,,NoLocal,2023-12-05
TXN_4266787,Suco,4,,36.0,Credito,Viagem,2023-01-12
TXN_5933480,DogSimples,3,12.0,36.0,Pix,NoLocal,2023-09-04
TXN_8255965,Suco,,9.0,18.0,,NoLocal,2023-11-16
TXN_4364091,Refrigerante,1,8.0,8.0,ERROR,Viagem,2023-04-14
TXN_9203920,,4,3.0,12.0,,Viagem,2023-11-01
TXN_8964812,DogCompleto,4,,60.0,Pix,,2023-10-14
TXN_6721531,Hamburguer,4,1.5,6.0,,NoLocal,2023-03-06
TXN_5447508,DogSimples,3,12.0,36.0,Pix,Viagem,2023-06-28
TXN_5686113,DogSimples,5,12.0,60.0,Pix,NoLocal,2023-09-09
TXN_9239779,DogCompleto,1,15.0,15.0,Dinheiro,UNKNOWN,2023-01-09
TXN_9265319,DogCompleto,3,15.0,45.0,Dinheiro,,2023-11-15
TXN_9265313,PastelSalgado,3,13.5,40.5,,NoLocal,2023-10-01
TXN_3397609,Refrigerante,2,8.0,16.0,Pix,NoLocal,2023-07-22
TXN_9347203,DogSimples,5,12.0,60.0,Dinheiro,NoLocal,2023-04-15
TXN_2132186,DogCompleto,1,15.0,15.0,Credito,,2023-02-01
TXN_3383926,PastelSalgado,3,13.5,40.5,Dinheiro,Viagem,2023-07-08
TXN_6905718,DogCompleto,5,15.0,75.0,Credito,NoLocal,2023-02-20
TXN_3130548,Batata,4,10.0,40.0,,Viagem,2023-08-21
TXN_9356512,DogCompleto,,15.0,45.0,Credito,,2023-06-06
TXN_7993951,Hamburguer,2,1.5,3.0,Pix,Viagem,2023-12-14
TXN_6362093,,3,2.0,6.0,,,2023-03-19
TXN_4876440,Batata,3,10.0,30.0,,Viagem,2023-07-01
TXN_9323513,PastelSalgado,3,13.5,40.5,,Viagem,2023-05-04
TXN_9097641,PastelSalgado,4,13.5,54.0,Dinheiro,Viagem,2023-12-16
TXN_1775884,Suco,4,9.0,36.0,Dinheiro,,2023-10-08
TXN_8536115,PastelSalgado,1,13.5,13.5,Credito,Viagem,2023-07-11
TXN_8032010,Hamburguer,1,1.5,1.5,Dinheiro,,2023-06-14
TXN_2915281,Batata,1,10.0,10.0,Pix,NoLocal,2023-07-01
TXN_3468006,Refrigerante,3,8.0,24.0,Credito,Viagem,2023-07-28
TXN_7604541,Suco,4,9.0,36.0,Credito,NoLocal,2023-04-16
TXN_7806146,PastelSalgado,3,,40.5,Pix,NoLocal,2023-01-30
TXN_9238689,PastelSalgado,1,13.5,13.5,Pix,NoLocal,2023-03-09
TXN_2601689,DogCompleto,4,15.0,60.0,Pix,Viagem,2023-01-14
TXN_6428182,PastelSalgado,5,13.5,67.5,Dinheiro,NoLocal,2023-11-10
TXN_6830557,PastelDoce,3,12.0,36.0,Pix,Viagem,2023-11-08
TXN_6371264,Refrigerante,5,8.0,40.0,Dinheiro,Viagem,2023-02-27
TXN_4663299,UNKNOWN,4,16.0,64.0,Pix,NoLocal,2023-12-26
TXN_9236713,Batata,5,10.0,50.0,Dinheiro,NoLocal,2023-09-13
TXN_1079239,Refrigerante,1,,8.0,,Viagem,2023-02-08
TXN_4690833,PastelSalgado,1,13.5,13.5,Dinheiro,Viagem,2023-05-23
TXN_7946489,Suco,1,9.0,9.0,Dinheiro,Viagem,2023-09-11
TXN_8661288,DogCompleto,2,15.0,30.0,Pix,Viagem,2023-01-27
TXN_7187207,PastelDoce,5,12.0,60.0,Dinheiro,,2023-02-18
TXN_4679409,ERROR,,6.0,6.0,,NoLocal,2023-03-25
TXN_2866147,Suco,2,9.0,18.0,UNKNOWN,Viagem,2023-08-28
TXN_5637677,UNKNOWN,2,12.0,24.0,Pix,Viagem,2023-08-24
TXN_7444541,DogCompleto,2,15.0,30.0,Dinheiro,,2023-11-29
TXN_6046604,Batata,5,10.0,50.0,Credito,,2023-06-29
TXN_6111710,DogCompleto,3,15.0,45.0,Credito,NoLocal,2023-06-18
TXN_5476465,PastelSalgado,,13.5,54.0,Dinheiro,NoLocal,2023-06-23
TXN_1773873,DogCompleto,5,15.0,75.0,Credito,Viagem,2023-06-10
TXN_7688650,Hamburguer,2,1.5,3.0,,,2023-10-26
TXN_4570711,DogSimples,4,12.0,48.0,Credito,NoLocal,2023-12-11
TXN_5242469,PastelDoce,4,12.0,48.0,Credito,Viagem,2023-04-01
TXN_2977414,PastelSalgado,4,13.5,,UNKNOWN,,2023-06-09
TXN_8938144,PastelDoce,2,12.0,24.0,Credito,,2023-01-27
TXN_6434414,,1,2.0,,Pix,Viagem,2023-03-10
TXN_1655100,PastelSalgado,4,13.5,54.0,Credito,Viagem,2023-12-20
TXN_1526864,Refrigerante,3,8.0,24.0,Pix,NoLocal,2023-01-27
TXN_1279428,DogCompleto,1,15.0,15.0,Pix,,2023-03-02
TXN_9866728,Suco,1,9.0,9.0,Dinheiro,NoLocal,2023-10-26
TXN_1706201,PastelDoce,3,12.0,36.0,Credito,NoLocal,2023-08-23
